tail_number,company_name,icao24,flight_date,departure_time,arrival_time,flight_duration_min,estDepartureAirport,dep_airport_name,dep_city,dep_country,dep_lat,dep_lon,estArrivalAirport,arr_airport_name,arr_city,arr_country,arr_lat,arr_lon
N561FX,NORDSTROM INC,a72b34,2025-03-26,2025-03-26 21:28:36+00:00,2025-03-26 21:45:17+00:00,16.7,KOPF,Miami-Opa Locka Executive Airport,Miami,US,25.907,-80.278397,7FD6,Loxahatchee Airport,Lake Worth,US,26.62260055541992,-80.3052978515625
N561FX,NORDSTROM INC,a72b34,2025-03-26,2025-03-26 14:18:37+00:00,2025-03-26 16:51:10+00:00,152.6,KTEB,Teterboro Airport,Teterboro,US,40.850101,-74.060799,KOPF,Miami-Opa Locka Executive Airport,Miami,US,25.907,-80.278397
N561FX,NORDSTROM INC,a72b34,2025-03-29,2025-03-29 22:43:33+00:00,2025-03-29 23:12:40+00:00,29.1,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998
N561FX,NORDSTROM INC,a72b34,2025-03-28,2025-03-28 17:00:30+00:00,2025-03-28 23:13:44+00:00,373.2,KADS,Addison Airport,Dallas,US,32.9686012268,-96.8364028931,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002
N561FX,NORDSTROM INC,a72b34,2025-03-28,2025-03-28 14:05:15+00:00,2025-03-28 15:52:11+00:00,106.9,KPDK,DeKalb Peachtree Airport,Atlanta,US,33.87633,-84.30213,KADS,Addison Airport,Dallas,US,32.9686012268,-96.8364028931
N561FX,NORDSTROM INC,a72b34,2025-03-31,2025-03-31 14:41:30+00:00,2025-03-31 17:08:13+00:00,146.7,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,27.9102,-82.687401,KADS,Addison Airport,Dallas,US,32.9686012268,-96.8364028931
N561FX,NORDSTROM INC,a72b34,2025-03-30,2025-03-30 21:58:05+00:00,2025-03-31 01:43:29+00:00,225.4,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US,27.9102,-82.687401
N561FX,NORDSTROM INC,a72b34,2025-03-30,2025-03-30 20:02:52+00:00,2025-03-30 20:18:27+00:00,15.6,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,KSNA,John Wayne Orange County International Airport,Santa Ana,US,33.675063,-117.869281
N561FX,NORDSTROM INC,a72b34,2025-03-30,2025-03-30 05:23:00+00:00,2025-03-30 05:51:49+00:00,28.8,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998
N561FX,NORDSTROM INC,a72b34,2025-03-30,2025-03-30 00:56:03+00:00,2025-03-30 01:24:33+00:00,28.5,KVNY,Van Nuys Airport,Van Nuys,US,34.209801,-118.489998,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002
