Date,FWONA,NWL,WDAY,^GSPC
2025-02-10,92.0,6.529927730560303,269.8800048828125,6066.43994140625
2025-02-11,92.72000122070312,6.828011989593506,263.0,6068.5
2025-02-12,93.22000122070312,6.6044487953186035,257.9200134277344,6051.97021484375
2025-02-13,94.54000091552734,6.529927730560303,260.1300048828125,6115.06982421875
2025-02-14,92.1500015258789,6.576502323150635,258.04998779296875,6114.6298828125
2025-02-18,90.95999908447266,6.399515151977539,265.7200012207031,6129.580078125
2025-02-19,92.11000061035156,6.4554057121276855,261.1000061035156,6144.14990234375
2025-02-20,91.76000213623047,6.334309101104736,261.6300048828125,6117.52001953125
2025-02-21,90.2300033569336,6.334309101104736,256.3900146484375,6013.1298828125
2025-02-24,90.54000091552734,6.008277893066406,261.80999755859375,5983.25
2025-02-25,87.33999633789062,6.306363105773926,255.22000122070312,5955.25
2025-02-26,88.0,6.203896522521973,271.0899963378906,5956.06005859375
2025-02-27,84.01000213623047,5.9337568283081055,260.57000732421875,5861.56982421875
2025-02-28,89.12000274658203,6.046781063079834,263.3399963378906,5954.5
2025-03-03,86.5,5.905500888824463,254.57000732421875,5849.72021484375
2025-03-04,84.08999633789062,5.990269660949707,253.6300048828125,5778.14990234375
2025-03-05,86.05999755859375,6.301084518432617,259.6099853515625,5842.6298828125
2025-03-06,85.2699966430664,6.301084518432617,253.75999450683594,5738.52001953125
2025-03-07,82.27999877929688,6.3575968742370605,252.3800048828125,5770.2001953125
2025-03-10,77.95999908447266,6.338759422302246,243.0,5614.56005859375
2025-03-11,77.41999816894531,6.159804344177246,242.92999267578125,5572.06982421875
2025-03-12,77.16000366210938,6.197479248046875,241.6699981689453,5599.2998046875
2025-03-13,75.91000366210938,6.131548881530762,237.22000122070312,5521.52001953125
2025-03-14,78.08000183105469,6.169223785400391,244.1699981689453,5638.93994140625
2025-03-17,79.80000305175781,6.253991603851318,250.6199951171875,5675.1201171875
2025-03-18,80.05999755859375,6.131548881530762,251.91000366210938,5614.66015625
2025-03-19,80.83000183105469,6.178642272949219,252.5,5675.2900390625
2025-03-20,80.08000183105469,6.159804344177246,250.47000122070312,5662.89013671875
2025-03-21,78.68000030517578,6.075036525726318,249.49000549316406,5667.56005859375
2025-03-24,81.2699966430664,6.338759422302246,249.91000366210938,5767.56982421875
2025-03-25,81.6500015258789,6.197479248046875,252.8300018310547,5776.64990234375
2025-03-26,81.30999755859375,6.112711429595947,250.7899932861328,5712.2001953125
2025-03-27,81.0999984741211,6.131548881530762,244.5500030517578,5693.31005859375
2025-03-28,80.3499984741211,6.018524646759033,238.49000549316406,5580.93994140625
2025-03-31,81.47000122070312,5.839570045471191,233.52999877929688,5611.85009765625
2025-04-01,80.13999938964844,5.820733070373535,234.52999877929688,5633.06982421875
2025-04-02,81.83999633789062,5.905500888824463,235.38999938964844,5670.97021484375
2025-04-03,78.02999877929688,5.152007579803467,228.3300018310547,5396.52001953125
2025-04-04,72.69000244140625,4.822354316711426,217.13999938964844,5074.080078125
2025-04-07,71.22000122070312,4.605725288391113,215.32000732421875,5062.25
2025-04-08,71.68000030517578,4.219560623168945,210.47000122070312,4982.77001953125
2025-04-09,74.88999938964844,4.756424903869629,231.4199981689453,5456.89990234375
2025-04-10,71.4000015258789,4.285490989685059,224.74000549316406,5268.0498046875
2025-04-11,70.2300033569336,4.445608139038086,226.50999450683594,5363.35986328125
2025-04-14,71.69999694824219,4.699912071228027,232.33999633789062,5405.97021484375
